path	tag_sha256	head_sha256	equal
release-baselines/public-api-0.3.3/swallowtail-adapter-ollama.txt	3999c0743178a183604f0cde1106ffe070b8e91d2978744e49f6531cf48b7d02	3999c0743178a183604f0cde1106ffe070b8e91d2978744e49f6531cf48b7d02	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-openai.txt	dce2c95bf02d57cc6fa223ab7d27878cc97c8dd6d107712c46c65038935fab82	dce2c95bf02d57cc6fa223ab7d27878cc97c8dd6d107712c46c65038935fab82	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-opencode.txt	e93c11cc65bfc1ec9d76a80b0e4330f7bd1612a9dc3e1c554488fd129bbf1de1	e93c11cc65bfc1ec9d76a80b0e4330f7bd1612a9dc3e1c554488fd129bbf1de1	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-openhands.txt	ad2eb46cb6202f07c82968210d0764d283ec2d0e444f95fc9f8584f1a07e0171	ad2eb46cb6202f07c82968210d0764d283ec2d0e444f95fc9f8584f1a07e0171	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-pi.txt	02107991115a5276f7c60292b160549e0878669cc44f2625c025b9e208c9c2fe	02107991115a5276f7c60292b160549e0878669cc44f2625c025b9e208c9c2fe	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-qoder.txt	8c1ec2a731c2da318518b9cd86f9da589314efaccaab7e3078b38d9438bda5be	8c1ec2a731c2da318518b9cd86f9da589314efaccaab7e3078b38d9438bda5be	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-qwen.txt	e1d2bd65be1e0f778d0ed40ff80f42d19e0abdef9e85ff9480c8d57c020cda16	e1d2bd65be1e0f778d0ed40ff80f42d19e0abdef9e85ff9480c8d57c020cda16	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-xai.txt	1a02d495809259147b7206eba5d2e0f3817102934d67a8fbbad27ab0bdbd800b	1a02d495809259147b7206eba5d2e0f3817102934d67a8fbbad27ab0bdbd800b	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-zcode.txt	2751c356430d98824b27e703abd6b01c3553e2c5a1c1d80924a2fb83b05e2d12	2751c356430d98824b27e703abd6b01c3553e2c5a1c1d80924a2fb83b05e2d12	yes
release-baselines/public-api-0.3.3/swallowtail-core.txt	fc090d9d8ec274b13c382ae060e3177074859f5c5c030762503fe097ced29516	fc090d9d8ec274b13c382ae060e3177074859f5c5c030762503fe097ced29516	yes
release-baselines/public-api-0.3.3/swallowtail-host-local.txt	7dabbadf230507c50807247b0fb6f125926ccd0931d069a6e1e0ea0129018492	7dabbadf230507c50807247b0fb6f125926ccd0931d069a6e1e0ea0129018492	yes
release-baselines/public-api-0.3.3/swallowtail-idioms.txt	82c4f00d661469f0af5b8fc4ca5f644e177e7be76f8308ef2d3c172e3e4dff7b	82c4f00d661469f0af5b8fc4ca5f644e177e7be76f8308ef2d3c172e3e4dff7b	yes
release-baselines/public-api-0.3.3/swallowtail-protocol-acp.txt	ea4c102eb96f90bc6df79957dff079b683c0caaff6d27a87ac94476676fc19cf	ea4c102eb96f90bc6df79957dff079b683c0caaff6d27a87ac94476676fc19cf	yes
release-baselines/public-api-0.3.3/swallowtail-protocol-openai-chat.txt	d6b2c3933a11084e2f5bd8cf15a5b8372dfdd0a9506b0705dd86d8d0a821f8b3	d6b2c3933a11084e2f5bd8cf15a5b8372dfdd0a9506b0705dd86d8d0a821f8b3	yes
release-baselines/public-api-0.3.3/swallowtail-runtime.txt	8c2c5793721fc9ed2dbbbacad53be139be6cdd453e26ac0c451b9e6d48554c21	8c2c5793721fc9ed2dbbbacad53be139be6cdd453e26ac0c451b9e6d48554c21	yes
release-baselines/public-api-0.3.3/swallowtail-testkit.txt	b04b7b49c6183c9601c38cfbb2070735db419de558a9bac8bea31bac5dc07be7	b04b7b49c6183c9601c38cfbb2070735db419de558a9bac8bea31bac5dc07be7	yes
release-baselines/public-api-0.3.3/swallowtail-transport-acp-remote.txt	0bffa781addc9ee1723a43929cff5679f78c236e0262097665b79137b9558359	0bffa781addc9ee1723a43929cff5679f78c236e0262097665b79137b9558359	yes
